Set,Set,Set,Set,Set,Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10
,,,,,,,0.79,0.48,-1.32,1.53,0.79,0.42,-0.88,11.17,0.79,0.4,-0.83,-4.23,0.79,0.41,-0.63,13.61,0.79,0.48,-1.16,4.52,0.79,0.37,-0.15,6.93,0.79,0.27,0.29,27.94,0.79,0.34,0.83,-3.29,0.79,0.32,-0.31,4.36,0.79,0.31,0.23,6.83
,,,,,,,0.8,0.47,-1.24,3.46,0.8,0.41,-0.61,17.69,0.8,0.39,-1,-10.07,0.8,0.4,-0.55,-0.55,0.8,0.46,-1.06,6.97,0.8,0.37,-0.08,6.5,0.8,0.27,0.42,9.85,0.8,0.35,0.87,4.65,0.8,0.32,-0.42,-7.4,0.8,0.31,0.21,1.83
,,,,,,,0.81,0.46,-1.25,-0.5,0.81,0.4,-0.53,-2.9,0.81,0.38,-1.03,-0.81,0.81,0.4,-0.64,-4,0.81,0.45,-1.02,2.99,0.81,0.37,-0.02,5.97,0.81,0.28,0.49,10.18,0.81,0.36,0.92,5.26,0.81,0.31,-0.46,8.3,0.81,0.32,0.27,5.62
,,,,,,,0.82,0.45,-1.25,4.26,0.82,0.4,-0.67,0.3,0.82,0.37,-1.01,2.85,0.82,0.39,-0.63,1.06,0.82,0.44,-1,3.46,0.82,0.37,0.04,6.45,0.82,0.28,0.63,6.56,0.82,0.37,0.97,4.17,0.82,0.31,-0.25,18.3,0.82,0.32,0.32,5.88
,,,,,,,0.83,0.43,-1.17,0.4,0.83,0.39,-0.52,2.38,0.83,0.36,-0.97,5.37,0.83,0.38,-0.62,3.22,0.83,0.43,-0.95,3.63,0.83,0.37,0.11,6.44,0.83,0.29,0.62,-1.12,0.83,0.38,1,1.84,0.83,0.31,-0.09,5.41,0.83,0.32,0.39,-3.32
,,,,,,,0.84,0.42,-1.24,4.24,0.84,0.39,-0.62,-9.58,0.84,0.35,-0.91,-1.89,0.84,0.38,-0.57,5.66,0.84,0.43,-0.92,1.3,0.84,0.37,0.17,6.39,0.84,0.3,0.61,1.96,0.84,0.39,1.01,-8.17,0.84,0.31,-0.15,2.23,0.84,0.33,0.26,3.63
,,,,,,,0.85,0.41,-1.08,14.74,0.85,0.38,-0.72,3.64,0.85,0.34,-1.01,4.07,0.85,0.37,-0.5,5.28,0.85,0.42,-0.93,9.24,0.85,0.37,0.24,6.96,0.85,0.3,0.66,5.06,0.85,0.4,0.84,-6.18,0.85,0.31,-0.05,6.68,0.85,0.33,0.46,22.37
,,,,,,,0.86,0.4,-0.95,-1.47,0.86,0.37,-0.55,10.93,0.86,0.33,-0.82,17.69,0.86,0.37,-0.46,4.18,0.86,0.41,-0.74,13.14,0.86,0.37,0.31,6.14,0.86,0.31,0.71,-5.14,0.86,0.41,0.89,16.41,0.86,0.31,-0.01,3.68,0.86,0.34,0.7,7.67
,,,,,,,0.87,0.39,-1.11,-8.73,0.87,0.37,-0.5,5.18,0.87,0.33,-0.66,3.44,0.87,0.36,-0.42,5.52,0.87,0.4,-0.66,-0.69,0.87,0.38,0.36,4.67,0.87,0.32,0.56,3.24,0.87,0.42,1.17,12.58,0.87,0.31,0.03,5.9,0.87,0.34,0.61,-2.35
,,,,,,,0.88,0.38,-1.12,0.2,0.88,0.36,-0.44,5.18,0.88,0.32,-0.76,-1.51,0.88,0.36,-0.35,6.6,0.88,0.39,-0.75,-2.71,0.88,0.38,0.41,5.19,0.88,0.32,0.77,22.09,0.88,0.43,1.14,-1.72,0.88,0.31,0.11,7.38,0.88,0.35,0.66,4.7
,,,,,,,0.89,0.37,-1.11,2.47,0.89,0.36,-0.39,5.18,0.89,0.31,-0.69,5.98,0.89,0.35,-0.29,5.22,0.89,0.39,-0.72,2.51,0.89,0.39,0.47,4.9,0.89,0.33,1,4.94,0.89,0.44,1.13,2.14,0.89,0.31,0.18,6.44,0.89,0.35,0.71,4.74
,,,,,,,0.9,0.36,-1.07,3.78,0.9,0.35,-0.34,5.13,0.9,0.3,-0.64,7.54,0.9,0.35,-0.25,4.65,0.9,0.38,-0.7,3.22,0.9,0.39,0.5,3.45,0.9,0.34,0.87,-3.7,0.9,0.45,1.18,2.29,0.9,0.31,0.23,7.07,0.9,0.36,0.75,4.27
,,,,,,,0.91,0.35,-1.03,5.28,0.91,0.35,-0.29,5.6,0.91,0.3,-0.53,-0.29,0.91,0.35,-0.2,5.55,0.91,0.37,-0.65,5.71,0.91,0.4,0.54,-0.97,0.91,0.35,0.92,4.4,0.91,0.46,1.18,0.74,0.91,0.31,0.32,-1.03,0.91,0.37,0.79,4.51
,,,,,,,0.92,0.34,-0.97,4.58,0.92,0.35,-0.23,5.69,0.92,0.29,-0.64,-3.03,0.92,0.35,-0.14,6.03,0.92,0.37,-0.59,4.76,0.92,0.4,0.48,-1.48,0.92,0.36,0.96,3.03,0.92,0.48,1.2,1.95,0.92,0.32,0.21,5.51,0.92,0.38,0.84,2.86
,,,,,,,0.93,0.33,-0.94,1.47,0.93,0.35,-0.18,4.69,0.93,0.29,-0.6,14.11,0.93,0.35,-0.07,6.07,0.93,0.36,-0.56,4.62,0.93,0.41,0.51,12.43,0.93,0.37,0.98,2.75,0.93,0.49,1.22,-0.01,0.93,0.32,0.43,12.2,0.93,0.39,0.85,-4.54
,,,,,,,0.94,0.32,-0.94,5.09,0.94,0.35,-0.14,5.12,0.94,0.28,-0.36,11.06,0.94,0.35,-0.01,5.59,0.94,0.35,-0.5,6.09,0.94,0.41,0.73,13.54,0.94,0.38,1.01,1.69,0.94,0.5,1.2,-0.31,0.94,0.33,0.46,3.88,0.94,0.39,0.75,-3.44
,,,,,,,0.95,0.31,-0.84,1.2,0.95,0.34,-0.07,5.64,0.95,0.28,-0.37,-5.53,0.95,0.35,0.04,5.59,0.95,0.35,-0.44,5.61,0.95,0.42,0.78,2.98,0.95,0.39,1.02,-6.68,0.95,0.51,1.21,2.87,0.95,0.33,0.5,14.04,0.95,0.4,0.78,8.99
,,,,,,,0.96,0.3,-0.92,-3.54,0.96,0.34,-0.02,5.16,0.96,0.27,-0.47,16.77,0.96,0.35,0.1,5.58,0.96,0.35,-0.38,5.56,0.96,0.43,0.79,2.77,0.96,0.4,0.88,-5.83,0.96,0.52,1.25,-2.11,0.96,0.34,0.74,6.29,0.96,0.41,0.93,9.63
,,,,,,,0.97,0.29,-0.91,8.42,0.97,0.34,0.03,5.16,0.97,0.27,-0.04,25.41,0.97,0.35,0.15,5.54,0.97,0.34,-0.32,6.04,0.97,0.44,0.83,4.58,0.97,0.41,0.9,8.82,0.97,0.54,1.17,-6.01,0.97,0.34,0.63,-2.86,0.97,0.42,0.97,3.57
,,,,,,,0.98,0.28,-0.75,10.14,0.98,0.34,0.08,5.11,0.98,0.27,0.04,-10.93,0.98,0.35,0.21,6.1,0.98,0.34,-0.26,6.08,0.98,0.44,0.88,5.89,0.98,0.42,1.06,11.02,0.98,0.55,1.13,-2.55,0.98,0.35,0.68,5.22,0.98,0.43,1,2.24
,,,,,,,0.99,0.27,-0.71,27.02,0.99,0.35,0.13,5.63,0.99,0.27,-0.26,-4.7,0.99,0.35,0.27,5.24,0.99,0.34,-0.2,6.19,0.99,0.45,0.95,3.26,0.99,0.43,1.12,4.44,0.99,0.56,1.12,-2.42,0.99,0.35,0.73,4.32,0.99,0.44,1.02,1.28
,,,,,,,1,0.27,-0.21,13.36,1,0.35,0.19,5.19,1,0.27,-0.06,26.35,1,0.36,0.31,4.29,1,0.34,-0.14,-0.59,1,0.46,0.95,0.68,1,0.44,1.14,-0.87,1,0.57,1.09,-3.48,1,0.36,0.77,3.85,1,0.45,1.03,1.16
,,,,,,,1.01,0.27,-0.44,-19.25,1.01,0.35,0.24,4.68,1.01,0.27,0.27,1.73,1.01,0.36,0.36,4.19,1.01,0.33,-0.21,-0.37,1.01,0.47,0.97,2.01,1.01,0.45,1.1,-1.07,1.01,0.58,1.05,-2.98,1.01,0.37,0.81,4.08,1.01,0.46,1.04,2.19
,,,,,,,1.02,0.26,-0.59,26.07,1.02,0.35,0.29,5.19,1.02,0.27,-0.02,-6.77,1.02,0.36,0.4,5.1,1.02,0.33,-0.15,18.74,1.02,0.48,0.99,2.92,1.02,0.46,1.12,1.09,1.02,0.59,1.03,-2.76,1.02,0.38,0.85,2.49,1.02,0.47,1.07,1.76
,,,,,,,1.03,0.26,0.08,42.7,1.03,0.35,0.34,4.76,1.03,0.27,0.13,28.21,1.03,0.37,0.46,5.61,1.03,0.33,0.16,17.49,1.03,0.49,1.02,3.35,1.03,0.47,1.13,-1.1,1.03,0.6,1,-4.19,1.03,0.39,0.86,-5.15,1.03,0.48,1.08,1.34
,,,,,,,1.04,0.26,0.26,12.39,1.04,0.36,0.38,4.24,1.04,0.28,0.54,7.53,1.04,0.37,0.51,5.28,1.04,0.33,0.2,-0.56,1.04,0.5,1.06,4.16,1.04,0.48,1.1,0.49,1.04,0.61,0.94,-4.77,1.04,0.4,0.75,-6.64,1.04,0.49,1.1,1.3
,,,,,,,1.05,0.26,0.33,-4.77,1.05,0.36,0.42,4.71,1.05,0.28,0.29,-7.92,1.05,0.38,0.56,4.09,1.05,0.34,0.15,0.36,1.05,0.51,1.11,2.35,1.05,0.49,1.14,4.24,1.05,0.62,0.9,-4.19,1.05,0.4,0.73,7.25,1.05,0.5,1.1,-2.34
,,,,,,,1.06,0.27,0.17,-5.97,1.06,0.37,0.48,4.66,1.06,0.28,0.38,0.48,1.06,0.38,0.59,1.76,1.06,0.34,0.21,6.05,1.06,0.52,1.1,-2.57,1.06,0.51,1.19,-1.37,1.06,0.63,0.86,-4.62,1.06,0.41,0.89,12.31,1.06,0.51,1.05,-1.23
,,,,,,,1.07,0.27,0.21,16.68,1.07,0.37,0.52,5.19,1.07,0.29,0.29,4.21,1.07,0.39,0.6,1.74,1.07,0.34,0.27,5.62,1.07,0.54,1.06,-2.89,1.07,0.52,1.11,-7.78,1.07,0.64,0.81,-5.12,1.07,0.42,0.97,5.43,1.07,0.52,1.08,2.45
,,,,,,,1.08,0.27,0.5,24.21,1.08,0.38,0.58,5.19,1.08,0.29,0.47,17.35,1.08,0.4,0.63,-2.83,1.08,0.34,0.32,5.06,1.08,0.55,1.05,-0.42,1.08,0.53,1.03,-4.09,1.08,0.65,0.76,-5.04,1.08,0.43,1,2.67,1.08,0.54,1.1,-2.59
,,,,,,,1.09,0.28,0.69,10.82,1.09,0.38,0.62,0.47,1.09,0.3,0.64,4.16,1.09,0.4,0.54,-1.49,1.09,0.35,0.37,6.05,1.09,0.56,1.05,-0.28,1.09,0.54,1.03,-1.86,1.09,0.65,0.71,-5.48,1.09,0.44,1.03,1.81,1.09,0.55,1.03,-5.89
,,,,,,,1.1,0.29,0.72,-2.34,1.1,0.39,0.59,0.21,1.1,0.3,0.55,-0.09,1.1,0.41,0.6,8.4,1.1,0.35,0.44,5.65,1.1,0.57,1.04,-1.28,1.1,0.55,0.99,-3.84,1.1,0.66,0.65,-6.07,1.1,0.45,1.04,0.91,1.1,0.56,0.98,-3.62
,,,,,,,1.11,0.29,0.65,-0.32,1.11,0.4,0.63,-1.62,1.11,0.31,0.64,0.9,1.11,0.41,0.71,10.36,1.11,0.36,0.48,4.62,1.11,0.58,1.02,-1.28,1.11,0.56,0.95,-3.98,1.11,0.67,0.59,-5.64,1.11,0.46,1.05,0.54,1.11,0.57,0.95,-2.13
,,,,,,,1.12,0.3,0.71,3.76,1.12,0.4,0.56,-3.69,1.12,0.31,0.57,4.44,1.12,0.42,0.8,6.08,1.12,0.36,0.53,5.66,1.12,0.59,1.01,-1.13,1.12,0.57,0.91,-2.91,1.12,0.67,0.53,-4.97,1.12,0.47,1.05,-0.61,1.12,0.58,0.94,-1.99
,,,,,,,1.13,0.31,0.72,5.28,1.13,0.41,0.55,6.29,1.13,0.32,0.73,13.8,1.13,0.43,0.83,1.11,1.13,0.37,0.6,4.8,1.13,0.6,1,-2.13,1.13,0.58,0.89,-3.2,1.13,0.68,0.49,-5.83,1.13,0.48,1.03,0.74,1.13,0.59,0.92,-2.76
,,,,,,,1.14,0.31,0.82,-1.64,1.14,0.41,0.68,12.28,1.14,0.33,0.85,2.7,1.14,0.44,0.83,2.69,1.14,0.37,0.63,3.9,1.14,0.61,0.97,-2.13,1.14,0.59,0.85,-4.7,1.14,0.68,0.42,-6.68,1.14,0.49,1.06,2.15,1.14,0.59,0.88,-4.2
,,,,,,,1.15,0.32,0.69,0.67,1.15,0.42,0.8,6.13,1.15,0.34,0.78,0.49,1.15,0.45,0.89,1.86,1.15,0.38,0.68,3.56,1.15,0.62,0.96,-1.9,1.15,0.59,0.8,-4.7,1.15,0.68,0.35,-7.81,1.15,0.5,1.08,-0.9,1.15,0.6,0.83,-4.85
,,,,,,,1.16,0.33,0.83,18.8,1.16,0.43,0.81,0.63,1.16,0.34,0.86,4.91,1.16,0.45,0.86,0.2,1.16,0.39,0.7,2.78,1.16,0.63,0.93,-3.34,1.16,0.6,0.76,-4.62,1.16,0.69,0.26,-7.55,1.16,0.51,1.04,-3.9,1.16,0.61,0.79,-3.84
,,,,,,,1.17,0.34,1.07,5.55,1.17,0.44,0.81,2.74,1.17,0.35,0.88,2.56,1.17,0.46,0.89,2.25,1.17,0.39,0.73,-3.74,1.17,0.64,0.89,-4,1.17,0.61,0.7,-5.05,1.17,0.69,0.2,-5.75,1.17,0.52,1,-4.08,1.17,0.62,0.75,-3.69
,,,,,,,1.18,0.35,0.94,-4.95,1.18,0.45,0.86,1.44,1.18,0.36,0.91,2.56,1.18,0.47,0.91,1.28,1.18,0.4,0.63,-2.06,1.18,0.64,0.85,-2.82,1.18,0.62,0.65,-5.56,1.18,0.69,0.15,-7.48,1.18,0.53,0.96,0.73,1.18,0.63,0.71,-4.62
,,,,,,,1.19,0.36,0.97,2.61,1.19,0.45,0.84,-0.17,1.19,0.37,0.93,2.8,1.19,0.48,0.92,1.41,1.19,0.41,0.69,9.72,1.19,0.65,0.83,-3.68,1.19,0.62,0.59,-5.64,1.19,0.69,0.05,-6.88,1.19,0.54,1.01,2.74,1.19,0.63,0.66,-5.21
,,,,,,,1.2,0.37,0.99,2.42,1.2,0.46,0.86,1.34,1.2,0.38,0.96,1.36,1.2,0.49,0.94,0.61,1.2,0.41,0.82,6.92,1.2,0.66,0.78,-4.78,1.2,0.63,0.54,-4.98,1.2,0.69,0.01,-3.78,1.2,0.55,1.02,-4.43,1.2,0.64,0.61,-4.62
,,,,,,,1.21,0.38,1.01,0.35,1.21,0.47,0.87,0.37,1.21,0.39,0.96,-8.12,1.21,0.5,0.93,-1.24,1.21,0.42,0.83,6.05,1.21,0.67,0.74,-4.19,1.21,0.63,0.49,-5.92,1.21,0.69,-0.02,-6.8,1.21,0.56,0.92,-6.89,1.21,0.65,0.57,-4.97
,,,,,,,1.22,0.39,1,-7.73,1.22,0.48,0.86,4.6,1.22,0.4,0.8,-6.04,1.22,0.51,0.91,1.79,1.22,0.43,0.94,6.31,1.22,0.68,0.7,-5.22,1.22,0.64,0.42,-6.51,1.22,0.69,-0.13,-7.75,1.22,0.57,0.88,-3.56,1.22,0.65,0.51,-6.08
,,,,,,,1.23,0.4,0.86,-4.97,1.23,0.49,0.96,3.05,1.23,0.41,0.84,10.96,1.23,0.52,0.96,2.07,1.23,0.44,0.95,-0.55,1.23,0.68,0.63,-1.34,1.23,0.64,0.36,-6,1.23,0.69,-0.18,-4.82,1.23,0.58,0.85,-2.41,1.23,0.66,0.45,-5.65
,,,,,,,1.24,0.4,0.9,10.2,1.24,0.5,0.93,-4.66,1.24,0.42,1.02,9.25,1.24,0.53,0.95,-3.78,1.24,0.45,0.93,0.26,1.24,0.69,0.67,-5.49,1.24,0.64,0.3,-6,1.24,0.69,-0.22,-6.89,1.24,0.59,0.83,-3.27,1.24,0.66,0.4,-5.06
,,,,,,,1.25,0.42,1.06,7.86,1.25,0.51,0.86,-1.69,1.25,0.43,1.02,2.62,1.25,0.54,0.89,-4.6,1.25,0.46,0.96,1.82,1.25,0.7,0.52,-8.46,1.25,0.65,0.24,-5.93,1.25,0.69,-0.32,-7.07,1.25,0.6,0.79,-4.27,1.25,0.66,0.35,-5.57
,,,,,,,1.26,0.43,1.06,-1.82,1.26,0.52,0.89,-1.53,1.26,0.44,1.07,2.57,1.26,0.55,0.86,-2.27,1.26,0.47,0.97,0.67,1.26,0.7,0.5,-7.95,1.26,0.65,0.18,-6.44,1.26,0.68,-0.37,-6.21,1.26,0.61,0.75,-4.2,1.26,0.67,0.28,-5.58
,,,,,,,1.27,0.44,1.03,-1.24,1.27,0.52,0.83,-3.25,1.27,0.45,1.07,-1.29,1.27,0.56,0.84,-1.21,1.27,0.48,0.97,2.2,1.27,0.71,0.36,-15.31,1.27,0.65,0.11,-6.53,1.27,0.68,-0.44,-5.35,1.27,0.61,0.7,-4.63,1.27,0.67,0.24,-5.33
,,,,,,,1.28,0.45,1.03,2.31,1.28,0.53,0.83,-1.15,1.28,0.46,1.05,-1.45,1.28,0.56,0.84,-1.49,1.28,0.49,1.01,2.01,1.28,0.71,0.19,-8.66,1.28,0.65,0.05,-5.94,1.28,0.67,-0.47,-3.98,1.28,0.62,0.65,-5.21,1.28,0.67,0.18,-6.87
,,,,,,,1.29,0.46,1.07,1.19,1.29,0.54,0.81,-2.14,1.29,0.47,1.05,-0.24,1.29,0.57,0.81,-2.99,1.29,0.5,1.01,-0.36,1.29,0.71,0.19,-8.17,1.29,0.65,0,-6.45,1.29,0.67,-0.52,-6.13,1.29,0.63,0.6,-4.7,1.29,0.67,0.1,-7.21
,,,,,,,1.3,0.47,1.06,-1.77,1.3,0.55,0.78,-2.13,1.3,0.48,1.04,1.78,1.3,0.58,0.78,-3.06,1.3,0.51,1,-0.59,1.3,0.71,0.03,-9.58,1.3,0.65,-0.07,-6.54,1.3,0.66,-0.59,-5.87,1.3,0.63,0.56,-4.63,1.3,0.67,0.03,-5.24
,,,,,,,1.31,0.48,1.04,-1.15,1.31,0.56,0.77,-2.07,1.31,0.49,1.08,2.16,1.31,0.59,0.75,-2.49,1.31,0.52,1,-2.57,1.31,0.71,0,-1.56,1.31,0.65,-0.13,-6.03,1.31,0.66,-0.64,-4.32,1.31,0.64,0.51,-5.22,1.31,0.67,-0.01,-4.48
,,,,,,,1.32,0.49,1.03,-2.01,1.32,0.56,0.74,-2.56,1.32,0.5,1.08,-4.45,1.32,0.59,0.73,-2.92,1.32,0.53,0.95,-3.23,1.32,0.71,0,0.09,1.32,0.65,-0.2,-6.11,1.32,0.65,-0.68,-4.25,1.32,0.64,0.45,-4.63,1.32,0.67,-0.06,-5.94
,,,,,,,1.33,0.5,1,-3.18,1.33,0.57,0.72,-2.49,1.33,0.51,0.99,-6.91,1.33,0.6,0.69,-3.42,1.33,0.54,0.94,1.93,1.33,0.71,0,-0.61,1.33,0.65,-0.26,-5.6,1.33,0.64,-0.72,-4.76,1.33,0.65,0.42,-4.98,1.33,0.67,-0.13,-6.71
,,,,,,,1.34,0.51,0.97,-1.77,1.34,0.58,0.69,-2.92,1.34,0.52,0.95,-3.04,1.34,0.61,0.66,-3.34,1.34,0.55,0.99,1.25,1.34,0.71,-0.01,0.34,1.34,0.64,-0.31,-5.61,1.34,0.64,-0.78,-4.92,1.34,0.65,0.36,-6.08,1.34,0.67,-0.19,-5.25
,,,,,,,1.35,0.52,0.96,-1.35,1.35,0.59,0.66,-3.42,1.35,0.53,0.93,-2.43,1.35,0.62,0.63,-3.77,1.35,0.56,0.96,-4.77,1.35,0.71,0.01,1.22,1.35,0.64,-0.37,-5.61,1.35,0.63,-0.82,-3.98,1.35,0.65,0.29,-5.49,1.35,0.67,-0.23,-4.57
,,,,,,,1.36,0.53,0.94,-0.58,1.36,0.59,0.62,-3.42,1.36,0.54,0.9,-3.34,1.36,0.62,0.58,-4.28,1.36,0.57,0.9,-4.55,1.36,0.71,0.01,-0.86,1.36,0.64,-0.42,-5.61,1.36,0.62,-0.86,-3.47,1.36,0.66,0.25,-5.93,1.36,0.67,-0.28,-5.6
,,,,,,,1.37,0.54,0.95,-1.88,1.37,0.6,0.59,-3.35,1.37,0.55,0.86,-3.84,1.37,0.63,0.54,-4.28,1.37,0.58,0.87,-2.56,1.37,0.71,-0.01,-1.13,1.37,0.63,-0.48,-5.69,1.37,0.61,-0.89,-3.47,1.37,0.66,0.17,-6.61,1.37,0.66,-0.34,-5.69
,,,,,,,1.38,0.55,0.91,-6.98,1.38,0.6,0.56,-3.78,1.38,0.56,0.82,-3.91,1.38,0.63,0.5,-4.28,1.38,0.58,0.85,-2.49,1.38,0.71,-0.01,1.76,1.38,0.63,-0.53,-5.11,1.38,0.6,-0.93,-3.54,1.38,0.66,0.11,-5.58,1.38,0.66,-0.39,-5.26
,,,,,,,1.39,0.56,0.81,-6.32,1.39,0.61,0.51,-4.28,1.39,0.56,0.79,-3.34,1.39,0.64,0.45,-4.28,1.39,0.59,0.82,-2.92,1.39,0.71,0.03,-4.87,1.39,0.62,-0.58,-5.77,1.39,0.59,-0.96,-3.18,1.39,0.66,0.06,-5.59,1.39,0.65,-0.45,-4.91
,,,,,,,1.4,0.56,0.78,-3.77,1.4,0.61,0.47,-4.28,1.4,0.57,0.75,-3.77,1.4,0.64,0.41,-4.2,1.4,0.6,0.79,-3.34,1.4,0.71,-0.11,-12.07,1.4,0.62,-0.65,-4.91,1.4,0.58,-0.99,-2.24,1.4,0.66,0,-5.67,1.4,0.65,-0.49,-3.81
,,,,,,,1.41,0.57,0.74,-4.2,1.41,0.62,0.43,-4.28,1.41,0.58,0.71,-4.2,1.41,0.64,0.37,-4.63,1.41,0.61,0.75,-3.85,1.41,0.71,-0.21,-10.88,1.41,0.61,-0.68,-3.74,1.41,0.57,-1.01,-1.8,1.41,0.66,-0.05,-5.08,1.41,0.64,-0.52,-4.16
,,,,,,,1.42,0.58,0.7,-4.63,1.42,0.62,0.39,-4.29,1.42,0.59,0.67,-4.63,1.42,0.65,0.32,-5.23,1.42,0.62,0.71,-3.84,1.42,0.71,-0.33,-2.24,1.42,0.6,-0.72,-4.83,1.42,0.56,-1.03,-1.37,1.42,0.66,-0.1,-5.6,1.42,0.64,-0.58,-5.34
,,,,,,,1.43,0.58,0.64,-5.21,1.43,0.63,0.34,-4.29,1.43,0.59,0.62,-5.13,1.43,0.65,0.27,-4.64,1.43,0.62,0.68,-3.69,1.43,0.7,-0.26,-1.86,1.43,0.59,-0.78,-4.48,1.43,0.55,-1.03,-0.8,1.43,0.66,-0.16,-5.68,1.43,0.63,-0.63,-4.4
,,,,,,,1.44,0.59,0.59,-4.7,1.44,0.63,0.3,-4.21,1.44,0.6,0.57,-5.14,1.44,0.65,0.23,-5.07,1.44,0.63,0.64,-4.71,1.44,0.7,-0.36,-18.04,1.44,0.59,-0.81,-3.46,1.44,0.54,-1.04,-1.36,1.44,0.66,-0.21,-5.17,1.44,0.63,-0.66,-3.89
,,,,,,,1.45,0.6,0.55,-4.56,1.45,0.63,0.26,-4.72,1.45,0.6,0.52,-5.14,1.45,0.66,0.16,-5.66,1.45,0.64,0.58,-4.79,1.45,0.69,-0.62,-9.78,1.45,0.58,-0.85,-3.54,1.45,0.53,-1.06,-0.87,1.45,0.65,-0.27,-5.25,1.45,0.62,-0.71,-3.97
,,,,,,,1.46,0.6,0.5,-5.57,1.46,0.63,0.21,-4.8,1.46,0.61,0.46,-5.06,1.46,0.66,0.11,-5.16,1.46,0.64,0.54,-4.2,1.46,0.69,-0.56,0.52,1.46,0.57,-0.88,-3.1,1.46,0.52,-1.06,-0.55,1.46,0.65,-0.32,-4.74,1.46,0.61,-0.74,-3.46
,,,,,,,1.47,0.61,0.44,-5.64,1.47,0.64,0.16,-4.13,1.47,0.61,0.41,-5.49,1.47,0.66,0.06,-5.24,1.47,0.65,0.5,-4.63,1.47,0.68,-0.61,-5.44,1.47,0.56,-0.91,-2.67,1.47,0.51,-1.07,-3.09,1.47,0.65,-0.36,-4.66,1.47,0.61,-0.78,-3.54
,,,,,,,1.48,0.61,0.39,-4.99,1.48,0.64,0.12,-5.16,1.48,0.62,0.35,-6.08,1.48,0.66,0.01,-4.73,1.48,0.65,0.45,-5.06,1.48,0.68,-0.67,-4.06,1.48,0.55,-0.94,-2.24,1.48,0.5,-1.12,-3.21,1.48,0.64,-0.41,-5.26,1.48,0.6,-0.81,-3.11
,,,,,,,1.49,0.61,0.34,-5.93,1.49,0.64,0.06,-5.32,1.49,0.62,0.29,-5.65,1.49,0.66,-0.03,-4.65,1.49,0.65,0.4,-5.57,1.49,0.67,-0.69,-2.94,1.49,0.54,-0.95,-1.73,1.49,0.49,-1.14,1.31,1.49,0.64,-0.47,-4.83,1.49,0.59,-0.84,-2.67
,,,,,,,1.5,0.62,0.27,-6.59,1.5,0.64,0.02,-4.22,1.5,0.62,0.24,-5.07,1.5,0.66,-0.08,-5.25,1.5,0.66,0.34,-5.66,1.5,0.66,-0.73,-3.62,1.5,0.53,-0.97,-1.48,1.5,0.48,-1.09,4.89,1.5,0.63,-0.51,-4.24,1.5,0.58,-0.87,-2.24
,,,,,,,1.51,0.62,0.21,-5.66,1.51,0.64,-0.02,-4.73,1.51,0.63,0.19,-5.5,1.51,0.66,-0.14,-4.82,1.51,0.66,0.28,-5.06,1.51,0.66,-0.76,-2.6,1.51,0.52,-0.98,-3.21,1.51,0.47,-1.04,4.19,1.51,0.63,-0.55,-4.75,1.51,0.57,-0.89,-1.73
,,,,,,,1.52,0.62,0.16,-5,1.52,0.64,-0.08,-4.73,1.52,0.63,0.13,-6.01,1.52,0.65,-0.18,-4.31,1.52,0.66,0.24,-5.58,1.52,0.65,-0.78,-2.51,1.52,0.51,-1.04,-5.64,1.52,0.46,-1.01,1.9,1.52,0.62,-0.6,-4.91,1.52,0.56,-0.9,-1.8
,,,,,,,1.53,0.62,0.11,-5.86,1.53,0.64,-0.12,-4.74,1.53,0.63,0.07,-6.02,1.53,0.65,-0.22,-4.31,1.53,0.67,0.17,-5.58,1.53,0.64,-0.81,-3.19,1.53,0.5,-1.1,-2.79,1.53,0.45,-1,0.22,1.53,0.62,-0.65,-3.97,1.53,0.55,-0.92,-1.37
,,,,,,,1.54,0.62,0.04,-7.03,1.54,0.64,-0.17,-4.82,1.54,0.63,0.01,-6.1,1.54,0.65,-0.27,-4.31,1.54,0.67,0.12,-5.59,1.54,0.63,-0.84,-2.17,1.54,0.49,-1.09,2.1,1.54,0.44,-1.01,1.63,1.54,0.61,-0.68,-3.54,1.54,0.54,-0.93,-0.87
,,,,,,,1.55,0.62,-0.03,-6.18,1.55,0.63,-0.22,-4.31,1.55,0.63,-0.05,-5.59,1.55,0.65,-0.31,-4.31,1.55,0.67,0.06,-5.67,1.55,0.62,-0.86,-2.16,1.55,0.48,-1.05,2.78,1.55,0.43,-0.97,5.83,1.55,0.6,-0.72,-3.03,1.55,0.53,-0.94,-0.87
,,,,,,,1.56,0.62,-0.09,-5.16,1.56,0.63,-0.26,-4.31,1.56,0.63,-0.1,-5.6,1.56,0.64,-0.35,-4.31,1.56,0.67,0.01,-5.08,1.56,0.61,-0.89,-2.32,1.56,0.47,-1.04,1.36,1.56,0.42,-0.89,12.36,1.56,0.6,-0.74,-2.96,1.56,0.53,-0.95,-0.61
